trace,taskset,arrival_mode,seed,load_factor,policy,metric,relative_loss
q01_gpu_model_portfolio_poisson_load0.50_seed43,q01_gpu_model_portfolio,poisson_load0.50,43,0.5,sota_sia_pollux_resource_adaptive,mean_flow,0.008285631773735203
q01_gpu_model_portfolio_poisson_load0.50_seed43,q01_gpu_model_portfolio,poisson_load0.50,43,0.5,sota_salus_iadeep_packing_guard,mean_flow,0.008285631773735203
q01_gpu_model_portfolio_poisson_load0.70_seed41,q01_gpu_model_portfolio,poisson_load0.70,41,0.7,sota_iadeep_salus_interference_guard,mean_flow,0.013879672815275246
q01_gpu_model_portfolio_poisson_load0.70_seed41,q01_gpu_model_portfolio,poisson_load0.70,41,0.7,sota_gavel_finish_time_fairness,mean_flow,0.013879672815275246
q01_gpu_model_portfolio_poisson_load0.70_seed41,q01_gpu_model_portfolio,poisson_load0.70,41,0.7,sota_sia_pollux_resource_adaptive,mean_flow,0.013879672815275246
q01_gpu_model_portfolio_poisson_load0.70_seed41,q01_gpu_model_portfolio,poisson_load0.70,41,0.7,sota_salus_iadeep_packing_guard,mean_flow,0.013879672815275246
q01_gpu_model_portfolio_poisson_load0.70_seed42,q01_gpu_model_portfolio,poisson_load0.70,42,0.7,sota_gavel_finish_time_fairness,mean_flow,0.005292605704146469
q01_gpu_model_portfolio_poisson_load0.70_seed42,q01_gpu_model_portfolio,poisson_load0.70,42,0.7,sota_sia_pollux_resource_adaptive,mean_flow,0.005292605704146469
q01_gpu_model_portfolio_poisson_load0.70_seed42,q01_gpu_model_portfolio,poisson_load0.70,42,0.7,sota_salus_iadeep_packing_guard,mean_flow,0.005292605704146469
q01_gpu_model_portfolio_poisson_load0.70_seed43,q01_gpu_model_portfolio,poisson_load0.70,43,0.7,sota_iadeep_salus_interference_guard,mean_flow,0.009433082084914668
q01_gpu_model_portfolio_poisson_load0.70_seed43,q01_gpu_model_portfolio,poisson_load0.70,43,0.7,sota_gavel_finish_time_fairness,mean_flow,0.009991013745052735
q01_gpu_model_portfolio_poisson_load0.70_seed43,q01_gpu_model_portfolio,poisson_load0.70,43,0.7,sota_sia_pollux_resource_adaptive,mean_flow,0.009991013745052735
q01_gpu_model_portfolio_poisson_load0.70_seed43,q01_gpu_model_portfolio,poisson_load0.70,43,0.7,sota_salus_iadeep_packing_guard,mean_flow,0.009991013745052735
q01_gpu_model_portfolio_poisson_load0.85_seed41,q01_gpu_model_portfolio,poisson_load0.85,41,0.85,sota_iadeep_salus_interference_guard,mean_flow,0.011351709358807804
q01_gpu_model_portfolio_poisson_load0.85_seed41,q01_gpu_model_portfolio,poisson_load0.85,41,0.85,sota_gavel_finish_time_fairness,mean_flow,0.011667869914375517
q01_gpu_model_portfolio_poisson_load0.85_seed41,q01_gpu_model_portfolio,poisson_load0.85,41,0.85,sota_sia_pollux_resource_adaptive,mean_flow,0.011667869914375517
q01_gpu_model_portfolio_poisson_load0.85_seed41,q01_gpu_model_portfolio,poisson_load0.85,41,0.85,sota_salus_iadeep_packing_guard,mean_flow,0.011667869914375517
q01_gpu_model_portfolio_poisson_load0.85_seed42,q01_gpu_model_portfolio,poisson_load0.85,42,0.85,sota_iadeep_salus_interference_guard,mean_flow,0.005695007970731414
q01_gpu_model_portfolio_poisson_load0.85_seed42,q01_gpu_model_portfolio,poisson_load0.85,42,0.85,sota_gavel_finish_time_fairness,mean_flow,0.005950852935632023
q01_gpu_model_portfolio_poisson_load0.85_seed42,q01_gpu_model_portfolio,poisson_load0.85,42,0.85,sota_sia_pollux_resource_adaptive,mean_flow,0.005950852935632023
q01_gpu_model_portfolio_poisson_load0.85_seed42,q01_gpu_model_portfolio,poisson_load0.85,42,0.85,sota_salus_iadeep_packing_guard,mean_flow,0.005950852935632023
q01_gpu_model_portfolio_poisson_load0.85_seed43,q01_gpu_model_portfolio,poisson_load0.85,43,0.85,sota_gavel_finish_time_fairness,mean_flow,0.007122031240881732
q01_gpu_model_portfolio_poisson_load0.85_seed43,q01_gpu_model_portfolio,poisson_load0.85,43,0.85,sota_sia_pollux_resource_adaptive,mean_flow,0.007122031240881732
q01_gpu_model_portfolio_poisson_load0.85_seed43,q01_gpu_model_portfolio,poisson_load0.85,43,0.85,sota_salus_iadeep_packing_guard,mean_flow,0.007122031240881732
q11_cpu_gpu_coupled_poisson_load0.50_seed41,q11_cpu_gpu_coupled,poisson_load0.50,41,0.5,sota_iadeep_salus_interference_guard,mean_flow,0.04392069901153173
q11_cpu_gpu_coupled_poisson_load0.50_seed42,q11_cpu_gpu_coupled,poisson_load0.50,42,0.5,sota_iadeep_salus_interference_guard,mean_flow,0.055033032181559305
q11_cpu_gpu_coupled_poisson_load0.50_seed43,q11_cpu_gpu_coupled,poisson_load0.50,43,0.5,sota_iadeep_salus_interference_guard,mean_flow,0.008618985905354037
hybrid_research_portfolio_poisson_load0.50_seed41,hybrid_research_portfolio,poisson_load0.50,41,0.5,sota_iadeep_salus_interference_guard,mean_flow,0.04225530986709747
hybrid_research_portfolio_poisson_load0.50_seed42,hybrid_research_portfolio,poisson_load0.50,42,0.5,sota_iadeep_salus_interference_guard,mean_flow,0.04582765870822225
hybrid_research_portfolio_poisson_load0.50_seed43,hybrid_research_portfolio,poisson_load0.50,43,0.5,sota_iadeep_salus_interference_guard,mean_flow,0.07742238662721457
